area_id,alleg_year,officer_race,count
474,2013,Hispanic,7
474,2013,White,17
474,2014,Hispanic,6
474,2014,White,5
474,2015,Hispanic,6
474,2015,White,6
474,2016,Black,1
474,2016,Hispanic,3
474,2016,White,2
474,2017,Hispanic,3
474,2017,White,3
474,2018,Hispanic,2
474,2018,White,1
475,1982,Black,2
475,1984,White,8
475,1985,Black,2
475,1986,Black,3
475,1986,White,11
475,1989,Black,27
475,1989,Hispanic,4
475,1989,White,25
475,1990,Black,25
475,1990,White,21
475,1991,Black,72
475,1991,Hispanic,7
475,1991,White,44
475,1992,Black,56
475,1992,Hispanic,9
475,1992,White,64
475,1993,Black,63
475,1993,Hispanic,5
475,1993,White,57
475,1994,Asian/Pacific,1
475,1994,Black,74
475,1994,Hispanic,19
475,1994,White,41
475,1995,Black,65
475,1995,Hispanic,6
475,1995,White,58
475,1996,Black,143
475,1996,Hispanic,15
475,1996,White,54
475,1997,Black,73
475,1997,Hispanic,11
475,1997,Native American/Alaskan Native,3
475,1997,White,49
475,1998,Black,42
475,1998,Hispanic,11
475,1998,White,34
475,1999,Black,58
475,1999,Hispanic,6
475,1999,White,58
475,2000,Black,96
475,2000,Hispanic,17
475,2000,Native American/Alaskan Native,2
475,2000,White,49
475,2001,Black,53
475,2001,Hispanic,24
475,2001,Native American/Alaskan Native,1
475,2001,White,38
475,2002,Black,56
475,2002,Hispanic,17
475,2002,Native American/Alaskan Native,1
475,2002,White,43
475,2003,Asian/Pacific,1
475,2003,Black,45
475,2003,Hispanic,6
475,2003,Native American/Alaskan Native,1
475,2003,White,20
475,2004,Black,25
475,2004,Hispanic,4
475,2004,White,27
475,2005,Asian/Pacific,1
475,2005,Black,27
475,2005,Hispanic,11
475,2005,White,49
475,2006,Asian/Pacific,1
475,2006,Black,42
475,2006,Hispanic,7
475,2006,White,28
475,2007,Asian/Pacific,3
475,2007,Black,37
475,2007,Hispanic,15
475,2007,White,44
475,2008,Black,42
475,2008,Hispanic,12
475,2008,White,20
475,2009,Black,35
475,2009,Hispanic,10
475,2009,White,26
475,2010,Asian/Pacific,1
475,2010,Black,38
475,2010,Hispanic,18
475,2010,White,26
475,2011,Asian/Pacific,1
475,2011,Black,51
475,2011,Hispanic,12
475,2011,Native American/Alaskan Native,1
475,2011,White,25
475,2012,Asian/Pacific,5
475,2012,Black,21
475,2012,Hispanic,12
475,2012,Native American/Alaskan Native,1
475,2012,White,37
475,2013,Asian/Pacific,3
475,2013,Black,19
475,2013,Hispanic,6
475,2013,White,19
475,2014,Asian/Pacific,3
475,2014,Black,20
475,2014,Hispanic,5
475,2014,White,38
475,2015,Asian/Pacific,1
475,2015,Black,14
475,2015,Hispanic,5
475,2015,White,23
475,2016,Black,12
475,2016,Hispanic,1
475,2016,White,25
475,2017,Black,11
475,2017,Hispanic,3
475,2017,White,6
475,2018,Black,1
475,2018,Hispanic,3
475,2018,White,5
476,1986,Hispanic,1
476,1986,White,1
476,1987,White,1
476,1988,Hispanic,1
476,1989,Black,6
476,1989,Hispanic,2
476,1989,White,9
476,1990,Black,4
476,1990,White,2
476,1991,Black,34
476,1991,Hispanic,3
476,1991,White,24
476,1992,Black,19
476,1992,Hispanic,1
476,1992,White,9
476,1993,Black,7
476,1993,Hispanic,1
476,1993,White,6
476,1994,Black,13
476,1994,White,2
476,1995,Black,6
476,1995,White,4
476,1996,Black,6
476,1996,White,2
476,1997,Black,7
476,1997,Hispanic,2
476,1997,Native American/Alaskan Native,1
476,1997,White,13
476,1998,Black,6
476,1998,Hispanic,3
476,1998,White,3
476,1999,Black,10
476,1999,Hispanic,1
476,1999,White,2
476,2000,Black,28
476,2000,Hispanic,1
476,2000,Native American/Alaskan Native,2
476,2000,White,14
476,2001,Black,52
476,2001,Hispanic,1
476,2001,White,4
476,2002,Black,15
476,2002,White,12
476,2003,Black,22
476,2003,White,6
476,2004,Black,17
476,2004,White,4
476,2005,Asian/Pacific,1
476,2005,Black,10
476,2005,Hispanic,3
476,2005,White,11
476,2006,Black,3
476,2006,Hispanic,3
476,2006,White,2
476,2007,Black,10
476,2007,Hispanic,4
476,2007,White,6
476,2008,Black,15
476,2008,Hispanic,6
476,2008,White,7
476,2009,Black,6
476,2009,Hispanic,2
476,2010,Black,3
476,2010,White,9
476,2011,Black,11
476,2012,Black,13
476,2012,Hispanic,2
476,2012,White,5
476,2013,Black,5
476,2013,Hispanic,2
476,2013,White,1
476,2014,Black,8
476,2014,Hispanic,2
476,2014,White,2
476,2015,Asian/Pacific,1
476,2015,Black,3
476,2015,Hispanic,1
476,2015,White,3
476,2016,Black,8
476,2016,Hispanic,2
476,2016,White,1
476,2017,White,4
476,2018,Black,1
477,1983,White,1
477,1986,White,3
477,1988,Black,1
477,1988,White,1
477,1989,White,10
477,1990,White,5
477,1991,Black,3
477,1991,Hispanic,3
477,1991,White,10
477,1992,Black,3
477,1992,Hispanic,3
477,1992,White,20
477,1993,Black,6
477,1993,Hispanic,1
477,1993,White,19
477,1994,Black,1
477,1994,Hispanic,4
477,1994,White,12
477,1995,White,17
477,1996,Black,3
477,1996,Hispanic,4
477,1996,White,23
477,1997,Black,4
477,1997,Hispanic,5
477,1997,White,14
477,1998,Black,2
477,1998,Hispanic,4
477,1998,White,15
477,1999,Black,1
477,1999,Hispanic,4
477,1999,White,9
477,2000,Black,2
477,2000,Hispanic,7
477,2000,White,26
477,2001,Black,2
477,2001,Hispanic,10
477,2001,White,22
477,2002,Asian/Pacific,1
477,2002,Black,1
477,2002,Hispanic,2
477,2002,White,10
477,2003,Black,1
477,2003,Hispanic,4
477,2003,White,10
477,2004,Black,1
477,2004,Hispanic,5
477,2004,White,10
477,2005,Hispanic,6
477,2005,White,11
477,2006,Black,2
477,2006,Hispanic,10
477,2006,White,12
477,2007,Hispanic,4
477,2007,White,12
477,2008,Black,3
477,2008,Hispanic,2
477,2008,White,10
477,2009,Hispanic,1
477,2009,White,15
477,2010,Black,5
477,2010,Hispanic,13
477,2010,White,17
477,2011,Hispanic,3
477,2011,White,5
477,2012,Black,1
477,2012,Hispanic,6
477,2012,Native American/Alaskan Native,1
477,2012,White,8
477,2013,Black,3
477,2013,Hispanic,6
477,2013,White,6
477,2014,Hispanic,4
477,2014,White,5
477,2015,Black,2
477,2015,Hispanic,1
477,2015,White,1
477,2016,Hispanic,1
477,2017,Hispanic,1
477,2017,White,4
477,2018,White,2
478,1982,Black,1
478,1986,Black,1
478,1987,White,1
478,1989,Black,5
478,1989,Hispanic,1
478,1989,White,18
478,1990,Black,2
478,1990,Hispanic,1
478,1990,White,10
478,1991,Black,10
478,1991,White,50
478,1992,Black,9
478,1992,Hispanic,3
478,1992,White,26
478,1993,Black,26
478,1993,Hispanic,7
478,1993,Native American/Alaskan Native,1
478,1993,White,49
478,1994,Black,9
478,1994,Hispanic,4
478,1994,White,67
478,1995,Black,18
478,1995,Hispanic,2
478,1995,White,53
478,1996,Asian/Pacific,2
478,1996,Black,23
478,1996,Hispanic,18
478,1996,White,66
478,1997,Asian/Pacific,1
478,1997,Black,17
478,1997,Hispanic,7
478,1997,White,60
478,1998,Black,17
478,1998,Hispanic,6
478,1998,Native American/Alaskan Native,1
478,1998,White,59
478,1999,Asian/Pacific,3
478,1999,Black,12
478,1999,Hispanic,7
478,1999,White,82
478,2000,Asian/Pacific,1
478,2000,Black,25
478,2000,Hispanic,12
478,2000,White,82
478,2001,Asian/Pacific,1
478,2001,Black,27
478,2001,Hispanic,11
478,2001,White,65
478,2002,Asian/Pacific,4
478,2002,Black,8
478,2002,Hispanic,10
478,2002,White,90
478,2003,Asian/Pacific,5
478,2003,Black,8
478,2003,Hispanic,15
478,2003,White,51
478,2004,Asian/Pacific,1
478,2004,Black,6
478,2004,Hispanic,7
478,2004,White,36
478,2005,Asian/Pacific,2
478,2005,Black,3
478,2005,Hispanic,7
478,2005,White,20
478,2006,Asian/Pacific,1
478,2006,Black,3
478,2006,Hispanic,12
478,2006,White,43
478,2007,Asian/Pacific,1
478,2007,Black,4
478,2007,Hispanic,11
478,2007,White,33
478,2008,Black,11
478,2008,Hispanic,8
478,2008,Native American/Alaskan Native,1
478,2008,White,31
478,2009,Black,7
478,2009,Hispanic,12
478,2009,White,42
478,2010,Black,6
478,2010,Hispanic,22
478,2010,White,40
478,2011,Asian/Pacific,1
478,2011,Black,7
478,2011,Hispanic,15
478,2011,Native American/Alaskan Native,1
478,2011,White,40
478,2012,Black,2
478,2012,Hispanic,8
478,2012,Native American/Alaskan Native,1
478,2012,White,47
478,2013,Asian/Pacific,1
478,2013,Black,4
478,2013,Hispanic,7
478,2013,White,32
478,2014,Black,4
478,2014,Hispanic,10
478,2014,White,25
478,2015,Black,6
478,2015,Hispanic,13
478,2015,White,26
478,2016,Black,5
478,2016,Hispanic,8
478,2016,White,17
478,2017,Black,1
478,2017,Hispanic,7
478,2017,White,11
478,2018,Hispanic,3
478,2018,White,5
478,,Hispanic,1
478,,White,5
479,1958,Black,1
479,1981,White,1
479,1985,White,3
479,1986,Black,3
479,1986,White,6
479,1988,White,1
479,1989,Black,25
479,1989,Hispanic,1
479,1989,White,23
479,1990,Black,10
479,1990,Hispanic,2
479,1990,White,6
479,1991,Black,48
479,1991,Hispanic,8
479,1991,Unknown,1
479,1991,White,43
479,1992,Black,32
479,1992,Hispanic,7
479,1992,White,53
479,1993,Asian/Pacific,1
479,1993,Black,47
479,1993,Hispanic,15
479,1993,White,43
479,1994,Asian/Pacific,3
479,1994,Black,51
479,1994,Hispanic,24
479,1994,White,78
479,1995,Asian/Pacific,4
479,1995,Black,51
479,1995,Hispanic,13
479,1995,White,89
479,1996,Asian/Pacific,4
479,1996,Black,71
479,1996,Hispanic,20
479,1996,White,76
479,1997,Asian/Pacific,1
479,1997,Black,32
479,1997,Hispanic,9
479,1997,Unknown,1
479,1997,White,59
479,1998,Black,48
479,1998,Hispanic,4
479,1998,Native American/Alaskan Native,1
479,1998,White,42
479,1999,Asian/Pacific,3
479,1999,Black,44
479,1999,Hispanic,12
479,1999,Unknown,1
479,1999,White,49
479,2000,Asian/Pacific,2
479,2000,Black,20
479,2000,Hispanic,18
479,2000,White,41
479,2001,Asian/Pacific,1
479,2001,Black,8
479,2001,Hispanic,1
479,2001,White,10
479,2002,Asian/Pacific,2
479,2002,Hispanic,1
479,2002,White,4
479,2003,Asian/Pacific,2
479,2003,Black,4
479,2003,Hispanic,2
479,2003,White,19
479,2004,Hispanic,3
479,2004,White,9
479,2005,Asian/Pacific,1
479,2005,Black,1
479,2005,Hispanic,5
479,2005,White,8
479,2006,Black,2
479,2006,Hispanic,5
479,2006,White,18
479,2007,Asian/Pacific,1
479,2007,Black,2
479,2007,Hispanic,5
479,2007,Native American/Alaskan Native,1
479,2007,White,10
479,2008,Hispanic,2
479,2008,White,7
479,2009,Black,1
479,2009,Hispanic,2
479,2009,White,1
479,2010,White,2
479,2011,Black,1
479,2011,Hispanic,8
479,2011,White,9
479,2012,Black,1
479,2012,Hispanic,11
479,2012,White,11
479,2013,Black,2
479,2013,Hispanic,3
479,2013,White,4
479,2014,White,7
479,2015,White,1
479,2017,White,1
480,1971,White,2
480,1984,White,1
480,1987,White,1
480,1988,Hispanic,1
480,1988,White,3
480,1989,Black,3
480,1989,Hispanic,4
480,1989,White,11
480,1990,Black,1
480,1990,Hispanic,1
480,1990,Native American/Alaskan Native,1
480,1990,White,15
480,1991,Black,9
480,1991,Hispanic,10
480,1991,White,52
480,1992,Asian/Pacific,1
480,1992,Black,3
480,1992,Hispanic,10
480,1992,White,56
480,1993,Hispanic,6
480,1993,White,35
480,1994,Black,3
480,1994,Hispanic,5
480,1994,White,41
480,1995,Black,2
480,1995,Hispanic,10
480,1995,White,42
480,1996,Black,4
480,1996,Hispanic,15
480,1996,White,58
480,1997,Asian/Pacific,2
480,1997,Black,6
480,1997,Hispanic,12
480,1997,White,68
480,1998,Hispanic,16
480,1998,White,66
480,1999,Asian/Pacific,1
480,1999,Black,3
480,1999,Hispanic,15
480,1999,White,25
480,2000,Black,1
480,2000,Hispanic,9
480,2000,White,58
480,2001,Asian/Pacific,2
480,2001,Black,5
480,2001,Hispanic,6
480,2001,White,30
480,2002,Hispanic,11
480,2002,White,44
480,2003,Hispanic,16
480,2003,White,20
480,2004,Asian/Pacific,1
480,2004,Hispanic,8
480,2004,White,12
480,2005,Black,5
480,2005,Hispanic,5
480,2005,White,6
480,2006,Black,2
480,2006,Hispanic,11
480,2006,White,16
480,2007,Asian/Pacific,1
480,2007,Black,5
480,2007,Hispanic,7
480,2007,White,28
480,2008,Black,6
480,2008,Hispanic,14
480,2008,White,22
480,2009,Asian/Pacific,1
480,2009,Black,1
480,2009,Hispanic,16
480,2009,White,24
480,2010,Black,2
480,2010,Hispanic,15
480,2010,White,29
480,2011,Asian/Pacific,1
480,2011,Black,2
480,2011,Hispanic,14
480,2011,Native American/Alaskan Native,1
480,2011,White,29
480,2012,Black,1
480,2012,Hispanic,7
480,2012,White,8
480,2013,Black,1
480,2013,Hispanic,5
480,2013,White,27
480,2014,Hispanic,8
480,2014,White,24
480,2015,Asian/Pacific,1
480,2015,Black,4
480,2015,Hispanic,8
480,2015,White,18
480,2016,Asian/Pacific,2
480,2016,Black,1
480,2016,Hispanic,6
480,2016,White,8
480,2017,Asian/Pacific,1
480,2017,Black,1
480,2017,Hispanic,4
480,2017,White,8
480,2018,Hispanic,1
481,1983,White,2
481,1986,Black,1
481,1986,White,2
481,1987,White,1
481,1988,White,4
481,1989,Asian/Pacific,1
481,1989,Black,6
481,1989,Hispanic,7
481,1989,White,31
481,1990,Black,1
481,1990,White,11
481,1991,Black,6
481,1991,Hispanic,6
481,1991,White,31
481,1992,Black,1
481,1992,Hispanic,4
481,1992,White,23
481,1993,Hispanic,5
481,1993,White,30
481,1994,Black,2
481,1994,Hispanic,6
481,1994,White,34
481,1995,Asian/Pacific,1
481,1995,Hispanic,1
481,1995,White,36
481,1996,Black,4
481,1996,Hispanic,6
481,1996,White,31
481,1997,Hispanic,9
481,1997,White,58
481,1998,Asian/Pacific,1
481,1998,Black,2
481,1998,Hispanic,4
481,1998,White,25
481,1999,Asian/Pacific,1
481,1999,Black,5
481,1999,Hispanic,1
481,1999,White,16
481,2000,Asian/Pacific,2
481,2000,Black,5
481,2000,Hispanic,5
481,2000,Native American/Alaskan Native,1
481,2000,White,26
481,2001,Black,1
481,2001,Hispanic,3
481,2001,White,26
481,2002,Black,3
481,2002,Hispanic,4
481,2002,White,19
481,2003,Asian/Pacific,1
481,2003,Black,3
481,2003,Hispanic,9
481,2003,White,19
481,2004,Black,4
481,2004,Hispanic,3
481,2004,White,17
481,2005,Black,1
481,2005,Hispanic,2
481,2005,White,10
481,2006,Black,2
481,2006,Hispanic,3
481,2006,White,9
481,2007,Black,2
481,2007,Hispanic,1
481,2007,White,11
481,2008,Hispanic,10
481,2008,White,14
481,2009,Hispanic,3
481,2009,White,9
481,2010,Black,1
481,2010,Hispanic,4
481,2010,White,10
481,2011,Hispanic,5
481,2011,White,8
481,2012,Black,1
481,2012,Hispanic,4
481,2012,White,13
481,2013,Asian/Pacific,1
481,2013,Hispanic,5
481,2013,White,11
481,2014,Hispanic,4
481,2014,White,14
481,2015,Asian/Pacific,3
481,2015,Hispanic,5
481,2015,White,10
481,2016,Hispanic,3
481,2016,White,6
481,2017,White,2
481,2018,White,1
482,1977,White,1
482,1979,Black,2
482,1979,White,5
482,1980,Black,2
482,1980,White,1
482,1981,Black,1
482,1981,White,2
482,1982,Black,2
482,1982,White,2
482,1983,Black,1
482,1983,White,22
482,1984,Hispanic,1
482,1984,White,23
482,1985,Hispanic,4
482,1985,White,6
482,1986,White,12
482,1987,Black,1
482,1987,Hispanic,1
482,1987,White,16
482,1988,Black,3
482,1988,Hispanic,4
482,1988,White,12
482,1989,Asian/Pacific,1
482,1989,Black,7
482,1989,Hispanic,11
482,1989,White,74
482,1990,Asian/Pacific,1
482,1990,Black,9
482,1990,Hispanic,7
482,1990,Native American/Alaskan Native,1
482,1990,White,84
482,1991,Asian/Pacific,8
482,1991,Black,21
482,1991,Hispanic,37
482,1991,Native American/Alaskan Native,3
482,1991,White,202
482,1992,Asian/Pacific,1
482,1992,Black,13
482,1992,Hispanic,27
482,1992,Unknown,1
482,1992,White,160
482,1993,Asian/Pacific,3
482,1993,Black,17
482,1993,Hispanic,16
482,1993,White,202
482,1994,Asian/Pacific,3
482,1994,Black,23
482,1994,Hispanic,13
482,1994,Native American/Alaskan Native,1
482,1994,White,177
482,1995,Asian/Pacific,8
482,1995,Black,16
482,1995,Hispanic,23
482,1995,Native American/Alaskan Native,1
482,1995,White,163
482,1996,Asian/Pacific,4
482,1996,Black,13
482,1996,Hispanic,25
482,1996,White,170
482,1997,Asian/Pacific,5
482,1997,Black,10
482,1997,Hispanic,16
482,1997,White,166
482,1998,Asian/Pacific,1
482,1998,Black,16
482,1998,Hispanic,26
482,1998,White,127
482,1999,Asian/Pacific,2
482,1999,Black,12
482,1999,Hispanic,21
482,1999,White,116
482,2000,Asian/Pacific,14
482,2000,Black,24
482,2000,Hispanic,64
482,2000,Native American/Alaskan Native,2
482,2000,White,258
482,2001,Asian/Pacific,10
482,2001,Black,12
482,2001,Hispanic,38
482,2001,White,103
482,2002,Asian/Pacific,3
482,2002,Black,12
482,2002,Hispanic,31
482,2002,Native American/Alaskan Native,1
482,2002,White,107
482,2003,Asian/Pacific,1
482,2003,Black,16
482,2003,Hispanic,25
482,2003,Native American/Alaskan Native,2
482,2003,White,108
482,2004,Asian/Pacific,2
482,2004,Black,11
482,2004,Hispanic,19
482,2004,White,73
482,2005,Asian/Pacific,3
482,2005,Black,9
482,2005,Hispanic,15
482,2005,White,58
482,2006,Asian/Pacific,2
482,2006,Black,7
482,2006,Hispanic,20
482,2006,White,53
482,2007,Asian/Pacific,6
482,2007,Black,11
482,2007,Hispanic,39
482,2007,White,86
482,2008,Asian/Pacific,3
482,2008,Black,14
482,2008,Hispanic,23
482,2008,White,77
482,2009,Asian/Pacific,2
482,2009,Black,11
482,2009,Hispanic,32
482,2009,Native American/Alaskan Native,1
482,2009,White,55
482,2010,Asian/Pacific,2
482,2010,Black,7
482,2010,Hispanic,15
482,2010,White,40
482,2011,Asian/Pacific,8
482,2011,Black,4
482,2011,Hispanic,22
482,2011,Native American/Alaskan Native,1
482,2011,White,45
482,2012,Asian/Pacific,3
482,2012,Black,3
482,2012,Hispanic,9
482,2012,White,37
482,2013,Asian/Pacific,7
482,2013,Black,4
482,2013,Hispanic,17
482,2013,Native American/Alaskan Native,1
482,2013,White,21
482,2014,Black,8
482,2014,Hispanic,11
482,2014,White,47
482,2015,Asian/Pacific,2
482,2015,Black,9
482,2015,Hispanic,15
482,2015,White,34
482,2016,Asian/Pacific,3
482,2016,Black,5
482,2016,Hispanic,13
482,2016,White,23
482,2017,Asian/Pacific,3
482,2017,Black,5
482,2017,Hispanic,14
482,2017,White,14
482,2018,Asian/Pacific,1
482,2018,Black,3
482,2018,Hispanic,3
482,2018,White,3
482,,White,1
483,1971,White,1
483,1981,White,1
483,1982,White,1
483,1983,White,1
483,1985,White,2
483,1986,White,4
483,1987,Black,2
483,1987,Hispanic,1
483,1987,White,15
483,1989,Black,15
483,1989,Hispanic,2
483,1989,White,20
483,1990,Black,5
483,1990,White,23
483,1991,Asian/Pacific,1
483,1991,Black,28
483,1991,Hispanic,8
483,1991,White,115
483,1992,Black,18
483,1992,Hispanic,15
483,1992,White,63
483,1993,Black,9
483,1993,Hispanic,11
483,1993,White,76
483,1994,Asian/Pacific,1
483,1994,Black,13
483,1994,Hispanic,14
483,1994,Native American/Alaskan Native,1
483,1994,Unknown,1
483,1994,White,85
483,1995,Black,11
483,1995,Hispanic,15
483,1995,White,59
483,1996,Asian/Pacific,1
483,1996,Black,17
483,1996,Hispanic,10
483,1996,White,89
483,1997,Black,9
483,1997,Hispanic,11
483,1997,White,114
483,1998,Asian/Pacific,1
483,1998,Black,7
483,1998,Hispanic,4
483,1998,White,55
483,1999,Asian/Pacific,1
483,1999,Black,7
483,1999,Hispanic,13
483,1999,White,104
483,2000,Asian/Pacific,1
483,2000,Black,20
483,2000,Hispanic,12
483,2000,White,122
483,2001,Asian/Pacific,1
483,2001,Black,10
483,2001,Hispanic,10
483,2001,White,66
483,2002,Asian/Pacific,3
483,2002,Black,5
483,2002,Hispanic,20
483,2002,White,65
483,2003,Black,8
483,2003,Hispanic,22
483,2003,White,81
483,2004,Black,12
483,2004,Hispanic,11
483,2004,White,53
483,2005,Asian/Pacific,1
483,2005,Black,4
483,2005,Hispanic,6
483,2005,White,30
483,2006,Asian/Pacific,2
483,2006,Black,3
483,2006,Hispanic,14
483,2006,White,19
483,2007,Asian/Pacific,2
483,2007,Black,6
483,2007,Hispanic,23
483,2007,White,48
483,2008,Black,3
483,2008,Hispanic,12
483,2008,White,38
483,2009,Asian/Pacific,1
483,2009,Black,2
483,2009,Hispanic,8
483,2009,White,37
483,2010,Asian/Pacific,1
483,2010,Black,8
483,2010,Hispanic,16
483,2010,White,25
483,2011,Black,3
483,2011,Hispanic,7
483,2011,White,25
483,2012,Black,4
483,2012,Hispanic,11
483,2012,White,20
483,2013,Asian/Pacific,1
483,2013,Hispanic,12
483,2013,White,18
483,2014,Asian/Pacific,1
483,2014,Black,4
483,2014,Hispanic,10
483,2014,White,29
483,2015,Asian/Pacific,1
483,2015,Black,3
483,2015,Hispanic,5
483,2015,White,10
483,2016,Asian/Pacific,1
483,2016,Black,6
483,2016,Hispanic,3
483,2016,White,11
483,2017,Black,2
483,2017,Hispanic,2
483,2017,White,11
483,2018,Hispanic,1
484,1979,Black,2
484,1979,White,1
484,1982,Black,2
484,1982,White,8
484,1984,Black,2
484,1984,Hispanic,1
484,1984,White,10
484,1985,White,2
484,1987,Black,1
484,1987,White,4
484,1988,Black,1
484,1988,Hispanic,1
484,1988,White,4
484,1989,Black,22
484,1989,Hispanic,10
484,1989,White,64
484,1990,Black,13
484,1990,Hispanic,9
484,1990,White,50
484,1991,Black,65
484,1991,Hispanic,28
484,1991,White,191
484,1992,Asian/Pacific,2
484,1992,Black,55
484,1992,Hispanic,26
484,1992,White,125
484,1993,Black,45
484,1993,Hispanic,30
484,1993,White,186
484,1994,Black,47
484,1994,Hispanic,20
484,1994,White,176
484,1995,Asian/Pacific,4
484,1995,Black,38
484,1995,Hispanic,37
484,1995,White,239
484,1996,Asian/Pacific,2
484,1996,Black,49
484,1996,Hispanic,43
484,1996,White,244
484,1997,Asian/Pacific,4
484,1997,Black,21
484,1997,Hispanic,18
484,1997,Unknown,1
484,1997,White,256
484,1998,Asian/Pacific,3
484,1998,Black,25
484,1998,Hispanic,20
484,1998,White,197
484,1999,Asian/Pacific,3
484,1999,Black,22
484,1999,Hispanic,25
484,1999,White,201
484,2000,Asian/Pacific,12
484,2000,Black,33
484,2000,Hispanic,35
484,2000,Native American/Alaskan Native,1
484,2000,White,273
484,2001,Asian/Pacific,4
484,2001,Black,10
484,2001,Hispanic,23
484,2001,White,165
484,2002,Asian/Pacific,1
484,2002,Black,24
484,2002,Hispanic,31
484,2002,White,140
484,2003,Asian/Pacific,3
484,2003,Black,9
484,2003,Hispanic,31
484,2003,White,104
484,2004,Asian/Pacific,2
484,2004,Black,9
484,2004,Hispanic,26
484,2004,White,72
484,2005,Asian/Pacific,2
484,2005,Black,6
484,2005,Hispanic,14
484,2005,White,71
484,2006,Black,22
484,2006,Hispanic,35
484,2006,Native American/Alaskan Native,1
484,2006,White,73
484,2007,Asian/Pacific,2
484,2007,Black,30
484,2007,Hispanic,28
484,2007,Native American/Alaskan Native,1
484,2007,White,88
484,2008,Black,15
484,2008,Hispanic,14
484,2008,White,78
484,2009,Asian/Pacific,2
484,2009,Black,14
484,2009,Hispanic,35
484,2009,White,101
484,2010,Black,11
484,2010,Hispanic,23
484,2010,Native American/Alaskan Native,1
484,2010,White,80
484,2011,Asian/Pacific,1
484,2011,Black,9
484,2011,Hispanic,15
484,2011,White,79
484,2012,Asian/Pacific,4
484,2012,Black,8
484,2012,Hispanic,21
484,2012,White,59
484,2013,Asian/Pacific,1
484,2013,Black,6
484,2013,Hispanic,15
484,2013,White,41
484,2014,Black,12
484,2014,Hispanic,13
484,2014,White,46
484,2015,Asian/Pacific,2
484,2015,Black,10
484,2015,Hispanic,26
484,2015,White,34
484,2016,Black,5
484,2016,Hispanic,13
484,2016,White,21
484,2017,Black,1
484,2017,Hispanic,6
484,2017,White,15
484,2018,Asian/Pacific,1
484,2018,Black,2
484,2018,Hispanic,2
484,2018,White,13
485,1987,White,1
485,1988,Hispanic,1
485,1988,White,1
485,1989,White,6
485,1990,Black,2
485,1990,White,2
485,1991,Black,1
485,1991,Hispanic,4
485,1991,White,13
485,1992,Black,2
485,1992,Hispanic,3
485,1992,White,17
485,1993,Black,2
485,1993,Hispanic,3
485,1993,White,21
485,1994,Black,1
485,1994,Hispanic,4
485,1994,White,14
485,1995,Black,1
485,1995,Hispanic,1
485,1995,White,23
485,1996,Asian/Pacific,1
485,1996,Black,4
485,1996,Hispanic,8
485,1996,White,25
485,1997,Black,2
485,1997,Hispanic,7
485,1997,White,25
485,1998,Black,2
485,1998,White,10
485,1999,Black,1
485,1999,Hispanic,4
485,1999,White,20
485,2000,Asian/Pacific,2
485,2000,Black,2
485,2000,Hispanic,6
485,2000,White,15
485,2001,Asian/Pacific,1
485,2001,Black,1
485,2001,Hispanic,1
485,2001,White,4
485,2002,Asian/Pacific,1
485,2002,Black,2
485,2002,Hispanic,6
485,2002,White,9
485,2003,Asian/Pacific,1
485,2003,Black,4
485,2003,Hispanic,4
485,2003,White,21
485,2004,Hispanic,5
485,2004,White,8
485,2005,Asian/Pacific,1
485,2005,Black,2
485,2005,Hispanic,1
485,2005,White,3
485,2006,Asian/Pacific,2
485,2006,Black,2
485,2006,Hispanic,5
485,2006,White,6
485,2007,Hispanic,4
485,2007,White,3
485,2008,Hispanic,2
485,2008,White,9
485,2009,Hispanic,4
485,2009,White,3
485,2010,Black,1
485,2010,White,6
485,2011,Black,1
485,2011,Hispanic,6
485,2011,White,6
485,2012,Hispanic,1
485,2012,White,3
485,2013,Hispanic,1
485,2013,White,3
485,2014,Asian/Pacific,1
485,2014,Black,1
485,2014,Hispanic,4
485,2014,White,11
485,2015,Black,1
485,2015,Hispanic,2
485,2015,White,5
485,2016,Black,1
485,2016,Hispanic,2
485,2016,White,1
485,2017,Hispanic,1
485,2017,White,5
486,1984,White,2
486,1986,White,1
486,1989,Black,5
486,1989,White,24
486,1990,Black,4
486,1990,Hispanic,1
486,1990,White,22
486,1991,Black,8
486,1991,Hispanic,7
486,1991,White,42
486,1992,Black,8
486,1992,Hispanic,4
486,1992,White,37
486,1993,Black,7
486,1993,Hispanic,14
486,1993,White,55
486,1994,Black,9
486,1994,Hispanic,7
486,1994,White,37
486,1995,Black,5
486,1995,Hispanic,13
486,1995,White,55
486,1996,Asian/Pacific,1
486,1996,Black,7
486,1996,Hispanic,19
486,1996,White,52
486,1997,Asian/Pacific,3
486,1997,Black,8
486,1997,Hispanic,10
486,1997,White,38
486,1998,Black,1
486,1998,Hispanic,4
486,1998,White,35
486,1999,Black,9
486,1999,Hispanic,9
486,1999,White,47
486,2000,Asian/Pacific,1
486,2000,Black,9
486,2000,Hispanic,10
486,2000,White,66
486,2001,Black,6
486,2001,Hispanic,21
486,2001,White,33
486,2002,Black,4
486,2002,Hispanic,4
486,2002,White,20
486,2003,Asian/Pacific,1
486,2003,Black,3
486,2003,Hispanic,12
486,2003,White,9
486,2004,Asian/Pacific,1
486,2004,Black,6
486,2004,Hispanic,3
486,2004,White,19
486,2005,Hispanic,3
486,2005,White,8
486,2006,Black,9
486,2006,Hispanic,10
486,2006,White,19
486,2007,Black,2
