M,White,NULL,NULL,NULL,NULL,0.0000,0,0,0,0,0,0,0,0,NULL
M,White,0.0000,0.0000,0.0000,NULL,0.0000,0,0,0,0,0,0,0,0,NULL
F,Black,18.6030,0.0000,0.0000,0.0000,0.0000,2,1,0,1,0,0,0,0,81252
M,White,0.0000,NULL,NULL,NULL,0.0000,0,0,0,0,0,0,0,0,NULL
M,White,0.0000,NULL,NULL,NULL,0.0000,0,0,0,0,0,0,0,0,NULL
M,White,54.5041,38.2945,0.0000,0.0000,0.0000,13,3,0,6,0,0,0,0,NULL
F,Black,55.0266,41.5139,0.0000,0.0000,0.0000,13,0,0,9,0,1,0,0,95106
M,Black,NULL,NULL,NULL,NULL,NULL,0,0,2,0,0,0,0,0,NULL
M,White,35.3529,NULL,NULL,NULL,0.0000,1,0,2,1,0,2,0,0,NULL
M,White,93.7641,94.6283,0.0000,90.0658,96.3418,6,0,28,1,0,0,4,0,84054
M,White,64.5218,41.5139,0.0000,72.1094,66.1254,13,0,12,7,0,9,6,0,93354
M,White,54.8282,NULL,NULL,NULL,0.0000,4,1,2,2,1,1,0,0,NULL
M,White,56.5787,52.7033,95.5333,66.7452,54.6973,11,4,4,4,3,2,3,0,79926
M,White,54.1646,NULL,NULL,NULL,0.0000,1,0,0,0,0,0,0,0,NULL
M,White,21.6219,0.0000,0.0000,NULL,0.0000,1,1,2,0,1,1,0,0,NULL
M,Black,89.8705,89.4060,78.9117,62.7879,99.6668,13,1,138,3,1,2,3,0,87006
M,White,60.3716,NULL,NULL,NULL,0.0000,4,3,5,1,1,6,0,0,NULL
M,White,64.0025,32.7595,0.0000,0.0000,0.0000,16,1,5,10,1,6,0,0,78006
M,White,75.1939,55.1076,84.1638,0.0000,49.1040,23,1,5,16,1,9,0,0,111474
F,White,44.1481,52.0032,0.0000,77.3346,90.0670,4,0,42,1,0,11,7,0,91338
F,Black,27.1789,29.7987,0.0000,38.9028,73.9367,3,0,18,2,0,2,1,0,90024
F,Black,17.3436,24.1180,0.0000,0.0000,68.5125,2,0,11,1,0,5,0,0,90024
M,White,NULL,NULL,NULL,NULL,0.0000,0,0,5,0,0,0,0,0,NULL
M,Black,54.5909,NULL,NULL,NULL,0.0000,4,1,2,2,1,0,0,0,NULL
M,Black,94.7499,88.5838,88.3297,88.0064,54.5816,40,8,7,19,6,1,13,0,93354
M,White,NULL,NULL,NULL,NULL,0.0000,0,0,0,0,0,0,0,0,NULL
M,White,NULL,NULL,NULL,NULL,0.0000,0,0,0,0,0,0,0,0,NULL
M,White,84.2201,NULL,NULL,NULL,0.0000,1,1,4,0,0,0,0,0,NULL
M,White,76.0766,79.4798,0.0000,98.8426,99.1881,3,0,49,2,0,5,10,0,84054
M,White,0.0000,0.0000,0.0000,99.9546,99.8997,5,0,43,0,0,1,8,1,76266
M,White,NULL,NULL,NULL,NULL,0.0000,0,0,9,0,0,3,0,0,NULL
M,White,37.5224,29.7987,61.1521,0.0000,69.2564,7,1,15,2,2,1,0,0,93354
F,Hispanic,17.4713,0.0000,0.0000,0.0000,0.0000,1,0,4,1,0,4,0,0,70656
F,Black,79.8602,40.7405,99.2649,51.5074,0.0000,26,7,0,13,7,2,1,0,99756
M,Black,91.8421,92.1118,70.5551,72.1094,94.5402,24,0,85,7,0,5,6,0,90024
M,Hispanic,45.3899,35.6089,61.1521,63.0035,52.1040,6,0,4,1,0,2,4,0,104628
M,White,83.9839,NULL,NULL,NULL,0.0000,1,0,8,0,0,0,0,0,NULL
M,Black,26.0776,NULL,NULL,NULL,0.0000,1,1,8,0,1,0,0,0,NULL
F,White,55.8788,33.5897,0.0000,0.0000,61.2550,13,0,10,7,0,5,0,1,86130
M,White,0.0000,0.0000,0.0000,0.0000,74.8423,0,0,3,0,0,0,0,0,76266
M,White,NULL,NULL,NULL,NULL,0.0000,0,0,0,0,0,4,0,0,NULL
M,Black,91.7384,41.4175,98.1611,0.0000,0.0000,32,6,0,19,4,4,0,0,77514
M,White,65.6092,36.8375,0.0000,74.1123,71.8146,16,0,10,11,0,4,3,0,99960
M,Black,50.9084,41.6108,0.0000,61.9541,48.6392,11,0,2,6,0,4,2,0,86130
M,White,NULL,NULL,NULL,NULL,0.0000,0,0,0,0,0,0,0,0,NULL
M,Black,NULL,NULL,NULL,NULL,0.0000,0,0,0,0,0,0,0,0,NULL
M,White,0.0000,NULL,NULL,NULL,0.0000,0,0,2,0,0,2,0,0,NULL
M,White,88.8846,69.1001,93.0935,56.6663,61.0150,35,8,10,16,8,3,3,0,111474
M,White,NULL,NULL,NULL,NULL,0.0000,0,0,0,0,0,4,0,0,NULL
M,Hispanic,50.8846,35.6089,0.0000,0.0000,41.9446,11,3,3,4,3,5,0,0,90540
F,Hispanic,59.7164,NULL,NULL,NULL,0.0000,5,0,1,3,0,0,0,0,NULL
M,Hispanic,88.6955,26.1928,0.0000,0.0000,60.9552,36,2,10,31,2,2,0,1,92316
M,Hispanic,78.7237,NULL,NULL,NULL,0.0000,11,3,1,5,3,0,0,0,NULL
M,Hispanic,NULL,NULL,NULL,NULL,NULL,2,1,5,0,1,0,0,0,NULL
M,Hispanic,61.7133,47.6380,0.0000,0.0000,56.3444,13,0,7,5,0,2,0,0,93354
M,Hispanic,44.0411,51.9384,0.0000,86.6844,76.6180,5,0,19,3,0,4,12,0,94524
M,Hispanic,39.3413,41.5139,61.1521,0.0000,77.1841,5,0,23,3,0,1,0,0,90024
M,Hispanic,32.5933,40.5322,0.0000,71.5704,85.8266,2,0,24,0,0,1,4,0,91338
F,Native American/Alaskan Native,49.4058,47.4238,78.2490,77.4367,87.5764,4,1,30,1,1,2,6,0,87006
M,Hispanic,34.2325,35.6089,61.1521,0.0000,71.6208,5,0,14,1,0,2,0,0,90024
M,Hispanic,72.6644,76.8088,0.0000,94.2982,92.3634,10,0,56,3,0,1,20,1,87006
M,Hispanic,87.4785,89.1569,0.0000,95.0982,98.1240,14,0,93,1,0,6,18,0,87006
M,Hispanic,71.4153,68.7755,0.0000,82.9025,0.0000,15,1,10,10,1,0,1,0,69264
M,Hispanic,70.6611,38.8506,78.9421,0.0000,51.1203,18,2,3,12,2,0,0,0,75816
M,White,0.0000,NULL,NULL,NULL,0.0000,0,0,0,0,0,1,0,0,NULL
M,White,NULL,NULL,NULL,NULL,0.0000,0,0,0,0,0,0,0,0,NULL
M,White,96.4197,94.1100,98.3805,84.9030,81.0104,53,3,43,22,3,6,11,1,96060
M,White,45.2123,NULL,NULL,NULL,0.0000,3,0,3,1,0,0,0,0,NULL
M,White,57.6592,57.7487,61.1521,49.1036,96.0410,11,1,132,3,1,4,2,0,93354
M,White,73.9139,77.5314,0.0000,67.9110,94.8507,10,0,70,1,0,4,5,0,87006
F,Black,33.6820,38.7792,71.3081,0.0000,31.6915,6,2,1,0,1,8,0,0,99888
M,White,43.7616,0.0000,0.0000,NULL,0.0000,5,1,0,1,1,0,0,0,NULL
M,Black,50.8846,47.6380,61.1521,49.1036,63.5767,11,1,12,4,0,13,2,0,95106
M,Hispanic,41.0263,50.0997,0.0000,79.7799,82.1813,2,0,8,0,0,0,2,0,80016
M,White,42.5908,0.0000,0.0000,0.0000,0.0000,6,2,0,2,2,1,0,0,81126
M,White,73.2032,73.7343,75.8770,95.5464,90.6912,9,1,44,1,1,9,21,0,87006
M,White,NULL,NULL,NULL,NULL,0.0000,0,0,1,0,0,0,0,0,NULL
M,White,38.2790,26.1860,0.0000,0.0000,81.8782,8,0,51,6,0,2,0,0,98016
F,White,38.7261,47.6380,0.0000,0.0000,70.0650,5,0,14,0,0,9,0,0,104628
M,White,29.6429,NULL,NULL,NULL,0.0000,2,0,2,2,0,0,0,0,NULL
M,White,98.9432,NULL,NULL,NULL,0.0000,14,2,1,10,1,0,0,0,NULL
M,White,0.0000,NULL,NULL,NULL,0.0000,0,0,0,0,0,0,0,0,NULL
M,White,57.1625,41.5139,0.0000,0.0000,38.6325,11,0,2,5,0,5,0,0,107988
M,Black,49.0808,NULL,NULL,NULL,0.0000,3,2,0,1,2,0,0,0,NULL
M,Black,NULL,NULL,NULL,NULL,0.0000,0,0,3,0,0,2,0,0,NULL
M,White,NULL,NULL,NULL,NULL,NULL,0,0,2,0,0,0,0,0,NULL
M,Hispanic,NULL,NULL,NULL,NULL,66.5589,0,0,1,0,0,0,0,0,72510
M,White,NULL,NULL,NULL,NULL,0.0000,0,0,0,0,0,0,0,0,NULL
M,White,77.1044,NULL,NULL,NULL,0.0000,2,2,1,0,2,0,0,0,NULL
M,White,62.6304,64.0722,73.2759,96.4825,98.3601,9,0,125,5,0,5,25,1,90024
F,White,27.2897,35.1256,0.0000,66.7026,82.5921,3,0,24,0,0,0,4,0,87006
M,White,15.1434,0.0000,0.0000,0.0000,60.4328,1,0,10,1,0,0,0,0,NULL
M,White,NULL,NULL,NULL,NULL,0.0000,0,0,0,0,0,0,0,0,NULL
M,White,0.0000,NULL,NULL,NULL,0.0000,0,0,0,0,0,0,0,0,NULL
M,White,NULL,NULL,NULL,NULL,0.0000,0,0,0,0,0,0,0,0,NULL
M,White,NULL,NULL,NULL,NULL,0.0000,0,0,0,0,0,0,0,0,NULL
M,White,95.2433,0.0000,0.0000,NULL,0.0000,40,3,0,35,3,0,0,0,NULL
M,White,69.9477,69.1001,0.0000,75.2071,76.5922,14,0,25,7,0,5,7,1,92430
M,White,0.0000,NULL,NULL,NULL,0.0000,0,0,5,0,0,6,0,0,NULL
F,White,43.7354,51.6494,0.0000,66.6062,71.6305,3,0,8,0,0,7,3,0,87006
M,White,61.5466,NULL,NULL,NULL,0.0000,7,1,2,1,1,1,0,0,NULL
F,White,39.9894,NULL,NULL,NULL,0.0000,3,0,3,2,0,0,0,0,NULL
M,White,NULL,NULL,NULL,NULL,0.0000,0,0,0,0,0,0,0,0,NULL
M,White,90.6385,93.5220,0.0000,93.6628,88.4044,28,0,58,9,0,3,19,1,93354
M,White,97.3100,97.2095,79.9133,95.6655,80.6061,41,2,31,16,1,4,23,0,90024
M,White,49.0621,NULL,NULL,NULL,0.0000,4,1,5,2,1,6,0,0,NULL
F,White,18.5342,0.0000,0.0000,NULL,0.0000,2,0,0,1,0,1,0,0,67884
M,White,46.5171,0.0000,0.0000,0.0000,55.4776,9,0,7,4,0,3,0,0,103932
M,White,0.0000,NULL,NULL,NULL,0.0000,0,0,0,0,0,0,0,0,NULL
M,White,38.8025,28.9750,88.7484,0.0000,71.2203,7,0,9,6,0,1,0,0,99960
M,White,NULL,NULL,NULL,NULL,0.0000,0,0,0,0,0,0,0,0,NULL
M,White,56.9907,72.6248,0.0000,NULL,0.0000,8,0,0,5,0,0,0,0,NULL
M,Black,0.0000,NULL,NULL,NULL,0.0000,0,0,0,0,0,0,0,0,NULL
M,Black,NULL,NULL,NULL,NULL,NULL,0,0,2,0,0,2,0,0,NULL
F,White,NULL,NULL,NULL,NULL,NULL,0,0,2,0,0,0,0,0,NULL
M,Black,84.6816,86.3281,91.2859,61.3588,72.4345,22,5,14,6,5,0,3,0,86520
F,White,42.1421,32.3749,90.2731,38.9028,63.9265,10,0,13,3,0,2,1,0,111474
M,Black,42.5662,34.5276,87.3231,87.5128,83.7662,2,0,15,0,0,1,6,0,84054
M,Black,NULL,NULL,NULL,NULL,0.0000,0,0,4,0,0,4,0,0,NULL
M,White,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,48078
M,White,0.0000,NULL,NULL,NULL,0.0000,0,0,0,0,0,0,0,0,NULL
M,Hispanic,21.6423,29.3602,0.0000,87.5468,98.0755,1,0,81,0,0,1,9,0,101442
M,Hispanic,76.5427,79.6940,0.0000,86.0774,76.0067,2,0,4,0,0,0,2,0,80016
M,White,NULL,NULL,NULL,NULL,0.0000,0,0,0,0,0,0,0,0,NULL
M,White,43.0428,30.3789,97.1651,0.0000,45.4274,8,0,1,2,0,1,0,0,NULL
M,White,NULL,NULL,NULL,NULL,0.0000,0,0,0,0,0,0,0,0,NULL
F,White,37.2676,36.7006,88.5348,57.0952,48.2749,6,1,4,4,1,0,1,0,81252
M,White,NULL,NULL,NULL,NULL,0.0000,0,0,6,0,0,1,0,0,NULL
M,White,NULL,NULL,NULL,NULL,0.0000,0,0,0,0,0,0,0,0,NULL
M,White,0.0000,0.0000,0.0000,0.0000,0.0000,1,0,0,1,0,0,0,1,NULL
M,White,98.4827,94.9725,0.0000,96.0441,91.7543,41,1,31,24,0,3,7,0,70656
M,White,83.4359,85.1455,61.1521,83.0024,93.0653,19,0,78,6,0,5,10,0,104628
M,White,49.3705,NULL,NULL,NULL,0.0000,4,2,6,1,2,1,0,0,NULL
M,Asian/Pacific,68.8578,70.3326,0.0000,60.5168,69.0595,8,0,2,2,0,0,1,1,68262
M,White,83.2563,72.3141,0.0000,38.9028,73.2186,22,0,19,12,0,5,1,0,93354
M,White,53.6999,NULL,NULL,NULL,0.0000,1,1,0,0,1,0,0,0,NULL
M,White,26.1239,0.0000,0.0000,NULL,0.0000,2,0,0,2,0,0,0,0,NULL
M,White,47.9118,35.6089,61.1521,0.0000,49.0216,8,1,4,6,1,3,0,0,93354
M,White,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,46668
M,White,0.0000,0.0000,0.0000,0.0000,91.1020,0,0,10,0,0,0,0,0,76266
M,White,87.7271,84.2894,0.0000,75.7599,82.9453,16,0,10,6,0,0,2,0,84876
M,White,45.6117,26.0312,0.0000,54.8345,72.2554,10,0,21,6,0,2,2,0,110370
M,White,33.7664,35.6089,61.1521,38.9028,63.3955,4,1,8,1,1,4,1,0,90024
M,White,0.0000,NULL,NULL,NULL,0.0000,0,0,10,0,0,0,0,0,NULL
M,White,NULL,NULL,NULL,NULL,0.0000,1,1,6,0,1,1,0,0,NULL
F,White,45.4320,26.2258,0.0000,49.1036,48.6920,10,0,5,5,0,2,2,0,111474
M,White,NULL,NULL,NULL,NULL,0.0000,0,0,0,0,0,0,0,0,NULL
M,White,33.3658,0.0000,0.0000,0.0000,49.1419,6,1,2,3,0,1,0,0,99642
M,White,49.0843,NULL,NULL,NULL,0.0000,4,0,2,1,0,0,0,0,NULL
F,White,NULL,NULL,NULL,NULL,0.0000,0,0,2,0,0,0,0,0,NULL
F,Black,NULL,NULL,NULL,NULL,NULL,0,0,2,0,0,0,0,0,NULL
M,White,88.1625,89.5406,0.0000,99.6256,96.2610,11,0,58,1,0,1,34,0,84054
M,Black,79.0743,NULL,NULL,NULL,0.0000,9,4,3,4,3,2,0,0,NULL
M,White,51.8258,NULL,NULL,NULL,0.0000,7,2,9,5,2,3,0,1,NULL
M,White,NULL,NULL,NULL,NULL,0.0000,0,0,0,0,0,4,0,0,NULL
M,White,51.2934,53.0197,0.0000,49.1036,92.3861,8,0,79,4,0,6,2,0,100980
M,White,53.7210,NULL,NULL,NULL,0.0000,1,0,0,0,0,1,0,0,NULL
M,White,50.5177,50.2242,78.6825,98.1732,93.0006,4,1,45,1,0,1,24,0,91338
F,White,66.6306,0.0000,0.0000,0.0000,30.6169,18,1,2,15,1,0,0,0,92316
M,White,NULL,NULL,NULL,NULL,0.0000,0,0,0,0,0,0,0,0,NULL
M,White,0.0000,NULL,NULL,NULL,0.0000,0,0,0,0,0,0,0,0,NULL
M,White,83.9097,86.3763,61.1521,49.1036,51.5186,19,1,5,8,1,2,2,0,104628
M,White,NULL,NULL,NULL,NULL,0.0000,0,0,2,0,0,1,0,0,NULL
M,White,NULL,NULL,NULL,NULL,0.0000,0,0,0,0,0,0,0,0,NULL
F,White,24.0686,26.7640,72.3390,0.0000,60.8047,2,1,6,0,1,2,0,0,90024
M,White,99.8701,99.8057,79.9133,93.0103,89.4686,91,2,62,39,2,2,18,0,90024
M,White,67.6547,NULL,NULL,NULL,0.0000,2,0,10,2,0,0,0,0,NULL
F,White,27.6844,0.0000,0.0000,NULL,0.0000,2,0,0,2,0,4,0,0,NULL
M,White,45.9026,NULL,NULL,NULL,0.0000,3,0,2,2,0,1,0,0,NULL
F,White,21.8333,29.7987,0.0000,0.0000,60.3875,2,0,7,2,0,10,0,0,90024
M,White,28.7549,NULL,NULL,NULL,0.0000,2,0,2,1,0,0,0,0,NULL
M,White,58.2133,41.5139,93.0935,49.1036,61.9174,11,2,9,1,2,3,2,1,93354
M,White,44.8403,NULL,NULL,NULL,0.0000,2,1,5,0,0,2,0,0,NULL
M,White,21.3184,45.3101,0.0000,0.0000,0.0000,2,0,0,2,0,0,0,0,87354
M,White,28.2270,36.8170,0.0000,83.8935,83.4219,1,0,7,0,0,1,4,0,61932
M,White,66.0607,75.1752,78.0333,0.0000,72.6570,16,0,14,8,0,0,0,0,87606
M,White,92.3541,92.1417,79.9133,72.1094,80.1565,27,2,28,7,2,4,6,1,104628
M,White,96.1713,96.1830,79.9133,86.6844,76.3140,34,5,21,11,5,5,12,0,90024
M,White,23.2261,NULL,NULL,NULL,0.0000,1,0,0,1,0,0,0,0,NULL
M,White,51.7749,59.6422,0.0000,74.4298,87.7931,5,1,35,1,0,6,6,0,87006
M,White,0.0000,0.0000,0.0000,NULL,0.0000,0,0,0,0,0,0,0,0,NULL
F,White,15.5753,0.0000,0.0000,0.0000,61.7099,1,0,3,1,0,1,0,0,84756
M,White,87.9756,77.8942,97.8655,96.3812,90.2121,3,0,14,0,0,3,4,1,45732
M,White,NULL,NULL,NULL,NULL,0.0000,0,0,2,0,0,1,0,0,NULL
M,White,49.7753,0.0000,0.0000,NULL,0.0000,6,1,0,3,1,4,0,0,NULL
M,White,44.2355,58.5508,97.6822,NULL,0.0000,5,2,0,1,0,0,0,0,NULL
M,White,52.8371,55.7504,70.7644,38.9028,53.2555,7,0,4,4,0,3,1,0,90024
M,White,79.5881,41.5139,61.1521,0.0000,43.4324,21,0,3,14,0,9,0,0,107988
M,White,59.1838,47.6380,61.1521,49.1036,62.7745,15,0,13,9,0,6,2,0,125190
M,White,45.8401,NULL,NULL,NULL,0.0000,2,2,1,0,0,0,0,0,NULL
F,White,24.8464,NULL,NULL,NULL,0.0000,1,1,5,0,1,2,0,0,NULL
M,White,75.1297,NULL,NULL,NULL,0.0000,4,0,10,3,0,0,0,0,NULL
F,White,82.7137,85.6438,0.0000,86.6844,83.7533,15,0,30,2,0,2,12,0,87006
M,White,61.8547,67.6550,0.0000,99.6766,98.7127,3,0,43,2,0,3,14,0,84054
M,White,NULL,NULL,NULL,NULL,0.0000,0,0,3,0,0,2,0,0,NULL
M,White,59.5087,NULL,NULL,NULL,0.0000,8,1,3,5,1,0,0,0,NULL
M,White,0.0000,NULL,NULL,NULL,0.0000,0,0,0,0,0,0,0,0,NULL
M,White,77.3745,73.7158,91.6310,0.0000,71.4885,11,0,11,6,0,0,0,0,70656
F,White,31.1528,39.8445,0.0000,49.1036,71.4073,3,0,12,1,0,2,2,0,87006
M,White,NULL,NULL,NULL,NULL,0.0000,0,0,1,0,0,1,0,0,NULL
M,White,0.0000,NULL,NULL,NULL,0.0000,0,0,0,0,0,0,0,1,NULL
M,White,24.8729,NULL,NULL,NULL,0.0000,2,0,0,1,0,0,0,0,NULL
M,White,30.6353,0.0000,0.0000,NULL,0.0000,3,0,0,2,0,0,0,0,72810
M,White,98.8635,95.1653,0.0000,0.0000,0.0000,45,0,1,33,0,0,0,0,60600
M,White,0.0000,NULL,NULL,NULL,0.0000,0,0,0,0,0,0,0,0,NULL
M,White,NULL,NULL,NULL,NULL,0.0000,0,0,5,0,0,2,0,0,NULL
M,White,86.4010,88.5838,0.0000,90.1509,70.8219,21,0,14,10,0,4,15,0,90024
M,White,32.3526,40.4226,0.0000,49.1036,83.2034,4,0,29,3,0,6,2,0,101442
M,White,75.9849,79.7738,61.1521,67.9110,85.4643,16,1,47,6,1,4,5,0,93354
M,White,35.8527,44.8276,0.0000,46.1875,98.6318,3,0,113,0,0,2,1,1,87006
M,White,35.6090,NULL,NULL,NULL,0.0000,1,0,1,1,0,1,0,0,NULL
M,Black,95.6708,90.8461,99.0532,89.1183,69.8515,33,7,12,11,7,4,14,0,90024
M,White,0.0000,NULL,NULL,NULL,0.0000,0,0,0,0,0,0,0,0,NULL
M,White,51.2143,NULL,NULL,NULL,0.0000,2,0,0,1,0,4,0,0,NULL
M,White,NULL,NULL,NULL,NULL,0.0000,0,0,0,0,0,0,0,0,NULL
M,White,0.0000,NULL,NULL,NULL,0.0000,1,0,5,0,0,2,0,0,NULL
M,White,45.1269,NULL,NULL,NULL,0.0000,1,0,0,0,0,0,0,0,NULL
F,White,0.0000,0.0000,0.0000,0.0000,81.0396,1,0,4,0,0,0,0,0,72510
M,White,76.0029,NULL,NULL,NULL,0.0000,10,2,0,6,1,0,0,0,NULL
F,White,49.4058,56.6922,0.0000,70.3847,90.3031,4,0,37,0,0,4,4,1,87006
M,White,19.1508,0.0000,79.7805,0.0000,58.2988,2,0,10,1,0,3,0,0,NULL
M,Hispanic,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,1,0,0,NULL
M,Hispanic,NULL,NULL,NULL,NULL,NULL,0,0,2,0,0,0,0,0,36984
M,Hispanic,0.0000,0.0000,0.0000,80.2791,89.8082,2,0,9,0,0,0,1,0,76266
F,Native American/Alaskan Native,70.5858,65.6966,0.0000,0.0000,40.0492,14,0,2,6,0,1,0,1,93354
F,Hispanic,18.3022,0.0000,72.9006,0.0000,55.1576,2,0,7,0,0,1,0,0,86130
M,Hispanic,0.0000,NULL,NULL,NULL,0.0000,0,0,9,0,0,3,0,1,NULL
M,Hispanic,61.6998,51.3384,88.0459,84.6318,93.5231,3,0,10,1,0,2,2,0,66924
M,White,83.5654,NULL,NULL,NULL,0.0000,12,1,0,6,0,0,0,0,NULL
F,White,39.7259,46.4739,0.0000,57.2652,71.6468,3,0,3,1,0,0,1,1,73164
F,White,30.0600,32.9231,71.6962,49.1036,57.2501,3,0,5,0,0,1,2,1,90024
M,White,80.0772,65.6966,61.1521,56.6663,65.1680,26,0,14,16,0,8,3,0,102900
M,White,89.2400,74.8804,61.1521,49.1036,48.3423,29,0,4,24,0,2,2,0,100980
M,White,NULL,NULL,NULL,NULL,0.0000,1,0,0,0,0,0,0,0,NULL
M,White,NULL,NULL,NULL,NULL,0.0000,0,0,0,0,0,0,0,0,NULL
M,White,90.0692,87.5224,0.0000,78.2707,74.4639,30,0,23,13,0,6,8,0,93354
M,White,NULL,NULL,NULL,NULL,NULL,0,0,2,0,0,0,0,0,43104
M,White,77.7387,53.0197,88.3297,0.0000,69.8936,22,3,18,14,2,15,0,0,111474
F,White,26.5181,0.0000,0.0000,NULL,0.0000,2,0,5,2,0,6,0,0,NULL
F,White,67.3111,65.6966,61.1521,56.6663,72.8855,12,1,17,5,1,5,3,0,90024
F,White,48.1325,35.5486,0.0000,0.0000,62.7349,10,1,6,3,1,0,0,0,85278
M,White,76.9439,80.7156,0.0000,60.9611,98.8291,10,1,118,0,0,6,3,0,101442
M,White,NULL,NULL,NULL,NULL,0.0000,0,0,9,0,0,3,0,0,NULL
F,White,44.3976,52.7492,0.0000,0.0000,0.0000,5,0,9,4,0,3,0,0,NULL
M,White,88.3612,88.9924,69.8675,83.0024,95.5364,21,0,95,7,0,5,10,0,90024
M,Black,NULL,NULL,NULL,NULL,NULL,0,0,4,0,0,4,0,0,NULL
F,Black,31.0726,0.0000,91.7879,47.2824,70.9092,2,0,8,1,0,5,1,0,87006
M,White,NULL,NULL,NULL,NULL,0.0000,0,0,0,0,0,0,0,0,NULL
M,Black,56.5779,24.1180,79.9133,0.0000,35.6615,14,1,2,7,1,0,0,0,95106
M,Black,81.7890,77.6460,79.9133,78.2707,65.7114,22,3,12,9,3,6,8,0,93354
F,Black,42.1077,29.7987,61.1521,49.1036,63.6769,6,0,9,1,0,2,2,0,93354
M,White,34.1615,NULL,NULL,NULL,0.0000,2,0,0,0,0,1,0,0,NULL
M,White,38.9290,55.0904,0.0000,NULL,0.0000,5,0,9,0,0,3,0,0,69264
M,White,0.0000,NULL,NULL,NULL,0.0000,0,0,0,0,0,0,0,0,NULL
M,White,48.1411,29.7987,0.0000,0.0000,0.0000,11,1,0,8,1,2,0,0,93192
M,Black,0.0000,NULL,NULL,NULL,0.0000,0,0,0,0,0,0,0,0,NULL
M,White,67.6206,69.1001,61.1521,0.0000,42.2615,11,1,2,3,1,1,0,1,90024
M,Black,64.0190,NULL,NULL,NULL,0.0000,1,1,0,0,1,0,0,0,NULL
M,Black,NULL,NULL,NULL,NULL,0.0000,0,0,0,0,0,0,0,0,NULL
F,White,58.3402,NULL,NULL,NULL,0.0000,2,1,0,1,1,0,0,0,NULL
M,White,38.7681,0.0000,0.0000,0.0000,83.6821,7,0,53,4,0,2,0,0,100980
F,Black,43.9371,0.0000,75.5637,0.0000,44.8439,8,2,1,4,2,0,0,0,82878
M,White,72.3281,76.5996,0.0000,82.7811,86.8001,3,0,13,0,0,2,3,0,84054
F,Black,49.7763,0.0000,0.0000,0.0000,63.4460,9,0,8,7,0,1,0,0,81252
F,Black,48.5537,0.0000,0.0000,0.0000,38.1829,9,3,2,5,3,5,0,0,107988
M,Black,67.6625,47.1946,73.2811,61.6563,67.8674,18,1,11,13,1,4,2,0,86130
M,Black,52.8753,53.0197,0.0000,38.9028,76.0391,10,0,27,7,0,3,1,0,93354
M,Black,41.9013,35.6089,0.0000,49.1036,57.0786,9,0,9,5,0,8,2,0,95106
M,Black,NULL,NULL,NULL,NULL,0.0000,0,0,0,0,0,0,0,0,NULL
M,Black,0.0000,NULL,NULL,NULL,0.0000,0,0,0,0,0,0,0,0,NULL
M,White,NULL,NULL,NULL,NULL,0.0000,0,0,1,0,0,0,0,0,NULL
F,Black,28.8258,0.0000,0.0000,0.0000,44.1891,4,1,2,1,1,1,0,0,83706
M,White,71.5819,NULL,NULL,NULL,0.0000,11,0,2,8,0,2,0,0,NULL
M,White,54.8442,NULL,NULL,NULL,0.0000,5,1,2,2,1,1,0,0,NULL
M,White,0.0000,NULL,NULL,NULL,0.0000,0,0,0,0,0,0,0,0,NULL
M,White,20.4122,0.0000,0.0000,0.0000,0.0000,2,0,0,2,0,0,0,0,NULL
M,White,NULL,NULL,NULL,NULL,0.0000,0,0,0,0,0,0,0,0,NULL
M,White,NULL,NULL,NULL,NULL,0.0000,0,0,0,0,0,0,0,0,NULL
F,White,0.0000,0.0000,0.0000,0.0000,32.9042,0,0,1,0,0,1,0,0,90024
M,White,NULL,NULL,NULL,NULL,0.0000,0,0,2,0,0,0,0,0,NULL
M,White,0.0000,NULL,NULL,NULL,0.0000,0,0,0,0,0,0,0,0,NULL
F,White,NULL,NULL,NULL,NULL,69.5766,0,0,1,0,0,1,0,0,72510
M,White,NULL,NULL,NULL,NULL,0.0000,0,0,2,0,0,1,0,0,NULL
F,White,25.3678,24.1180,61.1521,38.9028,74.2536,3,0,21,1,0,8,1,0,107988
M,White,54.0563,82.4913,0.0000,0.0000,0.0000,9,0,10,6,0,0,0,0,76476
M,White,55.3170,41.5139,61.1521,38.9028,75.4051,10,1,25,5,1,1,1,0,107988
M,White,57.2961,0.0000,0.0000,0.0000,0.0000,10,0,0,6,0,0,0,0,76476
M,White,NULL,NULL,NULL,NULL,0.0000,0,0,0,0,0,0,0,0,NULL
M,Black,45.8713,NULL,NULL,NULL,0.0000,2,0,0,1,0,0,0,0,NULL
F,White,68.8090,53.0197,61.1521,63.0035,38.0276,16,1,2,7,1,7,4,1,107988
M,White,64.2745,0.0000,0.0000,NULL,0.0000,10,1,1,6,1,0,0,0,NULL
M,White,35.1727,40.9730,0.0000,0.0000,0.0000,3,1,0,0,1,0,0,1,70488
M,Black,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,89646
M,White,46.0663,41.5139,88.3297,49.1036,74.2698,8,1,23,1,1,10,2,0,93354
